Source,Source File,Table,Column,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Lineage,Gap,Findings 
CMS,ResDAC,bcarrier_line,PRCNGIND,N/A,Line Processing Indicator Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,PRF_NPI,N/A,Carrier Line Performing NPI Number,varchar,,,,,,,,,12,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,PRF_PRFL,N/A,Carrier Line Performing Provider ID Number (PIN),varchar,,,,,,,,,15,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,PRF_UPIN,N/A,Carrier Line Performing UPIN Number,varchar,,,,,,,,,12,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,PRGRPNPI,N/A,Carrier Line Performing Group NPI Number,varchar,,,,,,,,,10,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,PROVZIP,N/A,Carrier Line Performing Provider ZIP Code,varchar,,,,,,,,,9,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,PRTCPTG,N/A,Line Provider Participating Indicator Code,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,PRV_TYPE,N/A,Carrier Line Provider Type Code,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,PRVSTATE,N/A,Line Provider State Code (SSA),varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,SRVC_CNT,N/A,Line Service Count,decimal,,,,,,,,,11,,3,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,TAX_NUM,N/A,Line Provider Tax Number,varchar,,,,,,,,,10,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,THRPY_CAP_IND_CD1,N/A,Line Therapy cap Indicator 1 Code,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,THRPY_CAP_IND_CD2,N/A,Line Therapy cap Indicator 2 Code,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,THRPY_CAP_IND_CD3,N/A,Line Therapy cap Indicator 3 Code,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,THRPY_CAP_IND_CD4,N/A,Line Therapy cap Indicator 4 Code,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,THRPY_CAP_IND_CD5,N/A,Line Therapy cap Indicator 5 Code,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,THRU_DT,N/A,Claim Through Date,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bcarrier_line,TYPSRVCB,N/A,Line CMS Type Service Code,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bene_ssn_xwalk,BENE_ID,N/A,Encrypted CCW Beneficiary Identifier,varchar,,,,,,,,,15,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bene_ssn_xwalk,HHDC_FILE,N/A,Name of file sent by CMS,varchar,,,,,,,,,100,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bene_ssn_xwalk,HHDC_REQ,N/A,CMS request number,int,,,,,,,,,,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bene_ssn_xwalk,HHDC_REQ_YEAR,N/A,CMS request year,varchar,,,,,,,,,4,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,bene_ssn_xwalk,SSN,N/A,Social Security Number,varchar,,,,,,,,,9,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,BENE_ID,N/A,Encrypted CCW Beneficiary ID,varchar,,,,,,,,,15,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,BENE_MDCR_STUS_CD,N/A,Beneficiary Medicare Status Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,BENE_STATE,N/A,Beneficiary State Postal Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_BPRVDR_ADR_ZIP_CD,N/A,Billing Provider Address - ZIP Code,varchar,,,,,,,,,9,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_BPRVDR_CITY_NAME,N/A,Billing Provider Address - City,varchar,,,,,,,,,30,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_BPRVDR_USPS_STATE_CD,N/A,Billing Provider Address - USPS State Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_CHRT_RVW_SW,N/A,Claim Chart Review Switch,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_CNTL_NUM,N/A,Claim Control Number,varchar,,,,,,,,,23,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_FINL_ACTN_IND,N/A,Claim Final Action Indicator,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_LTST_CLM_IND,N/A,Latest Claim Indicator,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_MDCL_REC,N/A,Claim Medical Record Number,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_OBSLT_DT,N/A,Claim Obsolete Date,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_ORIG_CNTL_NUM,N/A,Claim Original Control Number,varchar,,,,,,,,,23,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_RCPT_DT,N/A,Claim Receipt Date,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_SUBSCR_ADR_ZIP_CD,N/A,Medicare Subscriber Address - ZIP Code,varchar,,,,,,,,,9,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_SUBSCR_CITY_NAME,N/A,Medicare Subscriber Address - City,varchar,,,,,,,,,30,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_SUBSCR_USPS_STATE_CD,N/A,Medicare Subscriber Address - USPS State Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CLM_TYPE,N/A,Claim Type Code,varchar,,,,,,,,,4,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CNTRCT_NUM,N/A,Medicare Part C Contract Number,varchar,,,,,,,,,5,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CNTRCT_PBP_NUM,N/A,Medicare Part C Plan Benefit Package (PBP) Number,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,CNTY_CD,N/A,Beneficiary County Code from Claim (SSA),varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,DOB_DT,N/A,Date of Birth,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,EDPS_CREATE_DT,N/A,Encounter Data Processing System (EDPS) Create Date,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ENC_JOIN_KEY,N/A,Unique Encounter Join Key,varchar,,,,,,,,,15,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,FREQ_CD,N/A,Claim Frequency Code,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,FROM_DT,N/A,Claim From Date,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,GNDR_CD,N/A,Gender Code ,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,HHDC_FILE,N/A,Name of file sent by CMS,varchar,,,,,,,,,100,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,HHDC_REQ,N/A,CMS request number,int,,,,,,,,,,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,HHDC_REQ_YEAR,N/A,CMS request year,varchar,,,,,,,,,4,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD1,N/A,Claim Diagnosis Code 1,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD10,N/A,Claim Diagnosis Code 10,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD11,N/A,Claim Diagnosis Code 11,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD12,N/A,Claim Diagnosis Code 12,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD13,N/A,Claim Diagnosis Code 13,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD2,N/A,Claim Diagnosis Code 2,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD3,N/A,Claim Diagnosis Code 3,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD4,N/A,Claim Diagnosis Code 4,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD5,N/A,Claim Diagnosis Code 5,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD6,N/A,Claim Diagnosis Code 6,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD7,N/A,Claim Diagnosis Code 7,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD8,N/A,Claim Diagnosis Code 8,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_CD9,N/A,Claim Diagnosis Code 9,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD1,N/A,Claim Diagnosis Code I Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD10,N/A,Claim Diagnosis Code X Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD11,N/A,Claim Diagnosis Code XI Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD12,N/A,Claim Diagnosis Code XII Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD13,N/A,Claim Diagnosis Code XIII Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD2,N/A,Claim Diagnosis Code II Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD3,N/A,Claim Diagnosis Code III Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD4,N/A,Claim Diagnosis Code IV Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD5,N/A,Claim Diagnosis Code V Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD6,N/A,Claim Diagnosis Code VI Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD7,N/A,Claim Diagnosis Code VII Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD8,N/A,Claim Diagnosis Code VIII Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ICD_DGNS_VRSN_CD9,N/A,Claim Diagnosis Code IX Diagnosis Version Code (ICD-9 or ICD-10),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ORG_NPI,N/A,Organization NPI Number,varchar,,,,,,,,,10,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ORG_TXNMY_CD,N/A,Organization Taxonomy Code,varchar,,,,,,,,,10,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,PLCSRVC,N/A,Claim Place of Service Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,PRNCPAL_DGNS_CD,N/A,Claim Principal Diagnosis Code,varchar,,,,,,,,,7,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,PRNCPAL_DGNS_VRSN_CD,N/A,Claim Principal Diagnosis Version Code,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,RACE_CD,N/A,Race Code,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,RFRG_PHYSN_NPI,N/A,Claim Referring Physician NPI Number,varchar,,,,,,,,,10,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,RNDRNG_PHYSN_NPI,N/A,Claim Rendering Physician NPI Number ,varchar,,,,,,,,,10,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,SAMPLE_GROUP,N/A,CCW  Beneficiary Random Sample Group ,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,SRVC_MONTH,N/A,Service Month,varchar,,,,,,,,,6,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,STATE_CD,N/A,Beneficiary Residence (SSA) State Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,TAX_NUM,N/A,Provider Tax Number,varchar,,,,,,,,,10,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,THRU_DT,N/A,Claim Through Date,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_base_enc,ZIP_CD,N/A,Beneficiary ZIP Code of Residence ,varchar,,,,,,,,,9,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,BENE_ID,N/A,Encrypted CCW Beneficiary ID,varchar,,,,,,,,,15,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,CLM_LN,N/A,Claim Line Number,decimal,,,,,,,,,13,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,CLM_TYPE,N/A,Claim Type Code,varchar,,,,,,,,,4,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,ENC_JOIN_KEY,N/A,Unique Encounter Join Key,varchar,,,,,,,,,15,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,EXPNSDT1,N/A,Line First Expense Date,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,EXPNSDT2,N/A,Line Last Expense Date,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,HCFASPCL,N/A,Line CMS Provider Specialty Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,HCPCS_CD,N/A,HCFA Common Procedure Coding System (HCPCS) Code,varchar,,,,,,,,,5,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,HHDC_FILE,N/A,Name of file sent by CMS,varchar,,,,,,,,,100,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,HHDC_REQ,N/A,CMS request number,int,,,,,,,,,,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,HHDC_REQ_YEAR,N/A,CMS request year,varchar,,,,,,,,,4,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,LINE_LTST_CLM_IND,N/A,Line Latest Claim Indicator,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,LINE_NUM_ORIG,N/A,Original Claim Line Number,decimal,,,,,,,,,13,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,LINE_RX_NUM,N/A,Line RX Number,varchar,,,,,,,,,30,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,LNNDCCD,N/A,Line National Drug Code (NDC),varchar,,,,,,,,,11,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,MDFR_CD1,N/A,HCPCS Initial Modifier Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,MDFR_CD2,N/A,HCPCS Second Modifier Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,MDFR_CD3,N/A,HCPCS Third Modifier Code ,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,MDFR_CD4,N/A,HCPCS Fourth Modifier Code ,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,PLCSRVC,N/A,Line Place of Service Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,PRVDR_NPI,N/A,Line Rendering Physician NPI,varchar,,,,,,,,,10,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,SRVC_CNT,N/A,Line Service Count,decimal,,,,,,,,,12,,3,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,carrier_line_enc,THRU_DT,N/A,Claim Through Date,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,BN,N/A,FDB Brand Name,varchar,,,,,,,,,30,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,FORMULARY_ID,N/A,Unique ID Assigned to Each Newly Created Formulary,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,FRMLRY_RX_ID,N/A,CCW Identifier for a Drug Product Found in a Part D Prescription Drug Plan Formu,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,GCDF,N/A,FDB Dosage Form Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,GCDF_DESC,N/A,FDB Dosage Form Code Description,varchar,,,,,,,,,40,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,GNN,N/A,FDB USAN Generic Name - Short Version,varchar,,,,,,,,,30,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,HHDC_FILE,N/A,Name of file sent by CMS,varchar,,,,,,,,,100,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,HHDC_REQ,N/A,CMS request number,int,,,,,,,,,,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,HHDC_REQ_YEAR,N/A,CMS request year,varchar,,,,,,,,,4,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,PRIOR_AUTHORIZATION_YN,N/A,Excluded Drug Prior Authorization? (1=Yes),varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,QUANTITY_LIMIT_YN,N/A,Excluded Drug Quantity Limit? (1=Yes),varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,STEP_THERAPY_YN,N/A,Excluded Drug Step Therapy? (1=Yes),varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,STR,N/A,FDB Drug Strength Description,varchar,,,,,,,,,10,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_excl_drugs,TIER_ID,N/A,Cost Share Tier Level Associated with the Drug,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,BN,N/A,FDB Brand Name,varchar,,,,,,,,,30,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,FORMULARY_ID,N/A,Unique ID Assigned to Each Newly Created Formulary,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,FRMLRY_RX_ID,N/A,CCW Identifier for a Drug Product Found in a Part D Prescription Drug Plan Formu,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,GCDF,N/A,FDB Dosage Form Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,GCDF_DESC,N/A,FDB Dosage Form Code Description,varchar,,,,,,,,,40,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,GNN,N/A,FDB USAN Generic Name - Short Version,varchar,,,,,,,,,30,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,HHDC_FILE,N/A,Name of file sent by CMS,varchar,,,,,,,,,100,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,HHDC_REQ,N/A,CMS request number,int,,,,,,,,,,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,HHDC_REQ_YEAR,N/A,CMS request year,varchar,,,,,,,,,4,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,PRIOR_AUTHORIZATION_YN,N/A,Prior Authorization? (1=Yes),varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,QUANTITY_LIMIT_YN,N/A,Quantity Limits? (1=Yes),varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,STEP,N/A,Step Number within a Step Therapy Group,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,STR,N/A,FDB Drug Strength Description,varchar,,,,,,,,,10,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_formulary,TIER_ID,N/A,Formulary Tier Number,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_otc_drugs,BN,N/A,FDB Brand Name,varchar,,,,,,,,,30,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_otc_drugs,FORMULARY_ID,N/A,Unique ID Assigned to Each Newly Created Formulary,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_otc_drugs,FRMLRY_RX_ID,N/A,CCW Identifier for a Drug Product Found in a Part D Prescription Drug Plan Formu,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_otc_drugs,GCDF,N/A,FDB Dosage Form Code,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,cf_otc_drugs,GCDF_DESC,N/A,FDB Dosage Form Code Description,varchar,,,,,,,,,40,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
